file,n_utt,n_child,n_caregiver,n_other,caregiver_to_child_ratio,pct_mor,pct_gra,pct_rich_dep,pct_zero_tokens,mean_tokens,median_tokens,n_total_word_tokens,pct_control_word_tokens,pct_period,pct_question,pct_exclamation,pct_other_term,header_types,n_distinct_header_types,subcorpus,pool,child
011106,2158,784,1327,47,1.6926020408163265,0.9063948100092678,0.9063948100092678,0.029193697868396665,0.026876737720111215,2.5537534754402222,2.0,5511,0.05552531301034295,0.7798887859128822,0.2057460611677479,0.0,0.014365152919369786,activities|begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,17,Manchester,English-Manchester,Anne
011118,1942,763,1153,26,1.511140235910878,0.9541709577754892,0.9541709577754892,0.03913491246138002,0.02265705458290422,2.7270854788877448,2.0,5296,0.037197885196374625,0.7600411946446962,0.23171987641606592,0.0,0.008238928939237899,activities|begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,17,Manchester,English-Manchester,Anne
011120,1841,668,1147,26,1.717065868263473,0.9587180879956545,0.9587180879956545,0.035850081477457905,0.011950027159152634,2.7724063009234112,2.0,5104,0.024882445141065832,0.7485062466051059,0.24225964149918522,0.0,0.009234111895708854,activities|begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,17,Manchester,English-Manchester,Anne
020015,1762,632,1129,1,1.7863924050632911,0.9687854710556186,0.9687854710556186,0.031214528944381384,0.010783200908059024,3.095346197502838,2.0,5454,0.02181884855152182,0.7264472190692395,0.26390465380249717,0.0,0.009648127128263337,activities|begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8|warning,18,Manchester,English-Manchester,Anne
020017,1813,712,1076,25,1.5112359550561798,0.9652509652509652,0.9652509652509652,0.03254274682846112,0.014340871483728626,3.0893546607832323,2.0,5601,0.03053026245313337,0.7142857142857143,0.2796469939327082,0.0011031439602868175,0.004964147821290678,activities|begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,17,Manchester,English-Manchester,Anne
020029,1989,759,1171,59,1.5428194993412385,0.9607843137254902,0.9607843137254902,0.014077425842131725,0.014580191050779286,2.8381096028154853,2.0,5645,0.03170947741364039,0.7244846656611362,0.2604323780794369,0.0,0.015082956259426848,begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8|warning,17,Manchester,English-Manchester,Anne
020108,1740,566,1159,15,2.047703180212014,0.9804597701149426,0.9804597701149426,0.03505747126436782,0.013218390804597701,3.4977011494252874,3.0,6086,0.018238580348340454,0.6718390804597701,0.31839080459770114,0.0,0.009770114942528735,activities|begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,17,Manchester,English-Manchester,Anne
011112,1616,499,1067,50,2.1382765531062122,0.9882425742574258,0.9882425742574258,0.0037128712871287127,0.03650990099009901,3.641089108910891,3.0,5884,0.020564242012236573,0.5952970297029703,0.3997524752475248,0.0,0.0049504950495049506,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,Aran
011126,1484,493,979,12,1.9858012170385395,0.9919137466307277,0.9919137466307277,0.007412398921832884,0.01549865229110512,3.606469002695418,3.0,5352,0.024476831091180866,0.5626684636118598,0.4366576819407008,0.0,0.0006738544474393531,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,Aran
020002,1655,557,1083,15,1.9443447037701975,0.9782477341389728,0.9782477341389728,0.02175226586102719,0.017522658610271902,3.8598187311178247,3.0,6388,0.02395115842204133,0.654380664652568,0.3395770392749245,0.0,0.006042296072507553,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,Aran
020009,1763,667,1078,18,1.616191904047976,0.9795802609188883,0.9795802609188883,0.017016449234259785,0.016449234259784458,3.8077141236528647,3.0,6713,0.025175033517056456,0.6806579693703914,0.31366988088485537,0.0,0.005672149744753261,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,Aran
020100,1531,625,886,20,1.4176,0.9784454604833442,0.9784454604833442,0.036577400391900716,0.012410189418680601,3.815153494448073,3.0,5841,0.024824516349940078,0.6636185499673416,0.3324624428478119,0.0,0.003919007184846506,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,Aran
020107,1615,635,919,61,1.447244094488189,0.9777089783281734,0.9777089783281734,0.042105263157894736,0.015479876160990712,3.7715170278637773,3.0,6091,0.024462321457888687,0.7052631578947368,0.29226006191950465,0.0,0.002476780185758514,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,Aran
020121,1669,602,1040,27,1.7275747508305648,0.981426003594967,0.981426003594967,0.03834631515877771,0.011384062312762133,3.9784301977231875,3.0,6640,0.024397590361445783,0.6668663870581186,0.32774116237267825,0.0,0.005392450569203115,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,Aran
020128,1736,604,1104,28,1.8278145695364238,0.9821428571428571,0.9821428571428571,0.036290322580645164,0.0069124423963133645,3.8191244239631335,3.0,6630,0.021266968325791856,0.6710829493087558,0.3248847926267281,0.0,0.004032258064516129,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,Aran
020211,1599,497,1078,24,2.1690140845070425,0.9887429643527205,0.9887429643527205,0.030644152595372107,0.006253908692933083,4.285178236397749,3.0,6852,0.016929363689433742,0.649155722326454,0.3452157598499062,0.0,0.005628517823639775,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,Aran
020218,1670,543,1106,21,2.03683241252302,0.9706586826347305,0.9706586826347305,0.03772455089820359,0.005389221556886228,4.24251497005988,3.0,7085,0.02088920254057869,0.7125748502994012,0.27904191616766466,0.0,0.008383233532934131,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,Aran
020007,1671,740,851,80,1.15,0.9114302812687014,0.9114302812687014,0.18252543387193298,0.017354877318970677,2.4320766008378216,2.0,4064,0.05019685039370079,0.7372830640335128,0.2555356074207062,0.0,0.00718132854578097,activities|begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,17,Manchester,English-Manchester,Becky
020014,1858,722,1083,53,1.5,0.9316469321851453,0.9316469321851453,0.12755651237890203,0.016146393972012917,2.519913885898816,2.0,4682,0.0448526270824434,0.7518837459634015,0.24165769644779334,0.0016146393972012918,0.004843918191603875,activities|begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,17,Manchester,English-Manchester,Becky
020028,1948,766,1107,75,1.4451697127937337,0.8927104722792608,0.8927104722792608,0.029260780287474333,0.02002053388090349,2.547741273100616,2.0,4963,0.05500705218617771,0.7217659137577002,0.26745379876796715,0.001540041067761807,0.009240246406570842,begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,16,Manchester,English-Manchester,Becky
020111,1691,718,909,64,1.266016713091922,0.9426374926079243,0.9426374926079243,0.04671791839148433,0.023063276167947958,2.757539917208752,2.0,4663,0.045464293373364786,0.7486694263749261,0.2436428149024246,0.0,0.00768775872264932,begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8|warning,17,Manchester,English-Manchester,Becky
020124,1871,845,1002,24,1.1857988165680473,0.9625868519508284,0.9625868519508284,0.03687867450561197,0.016568679850347406,2.7648316408337785,2.0,5173,0.03363618789870482,0.7087119187600214,0.28915018706574025,0.0,0.002137894174238375,activities|begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,17,Manchester,English-Manchester,Becky
020130,1828,714,1098,16,1.5378151260504203,0.9638949671772429,0.9638949671772429,0.03336980306345733,0.011487964989059081,2.938730853391685,2.0,5372,0.02475800446760983,0.6898249452954048,0.3057986870897155,0.0,0.00437636761487965,activities|begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,17,Manchester,English-Manchester,Becky
020215,1703,735,877,91,1.1931972789115646,0.91015854374633,0.91015854374633,0.029947152084556665,0.011743981209630064,2.5513799177921315,2.0,4345,0.06098964326812428,0.7921315325895478,0.2014092777451556,0.0,0.0064591896652965355,begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,16,Manchester,English-Manchester,Becky
020222,1604,782,800,22,1.0230179028132993,0.9582294264339152,0.9582294264339152,0.024314214463840397,0.009351620947630923,2.8291770573566084,2.0,4538,0.03437637725870427,0.7387780548628429,0.2593516209476309,0.0,0.0018703241895261845,activities|begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,17,Manchester,English-Manchester,Becky
020230,1917,785,1042,90,1.327388535031847,0.917057902973396,0.917057902973396,0.028169014084507043,0.011997913406364111,2.7788210745957227,2.0,5327,0.04298854890182091,0.766301512780386,0.22535211267605634,0.0005216484089723526,0.00782472613458529,begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,16,Manchester,English-Manchester,Becky
020306,1326,640,675,11,1.0546875,0.9555052790346908,0.9555052790346908,0.05279034690799397,0.006787330316742082,3.134238310708899,2.0,4156,0.03320500481231954,0.773001508295626,0.21644042232277527,0.0015082956259426848,0.00904977375565611,activities|begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,17,Manchester,English-Manchester,Becky
010822,1888,861,1024,3,1.18931475029036,0.9867584745762712,0.9867584745762712,0.06302966101694915,0.014830508474576272,2.659427966101695,2.0,5021,0.036048595897231625,0.756885593220339,0.22934322033898305,0.0,0.013771186440677966,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,Carl
010902,1817,658,1139,20,1.7310030395136777,0.9856906989543203,0.9856906989543203,0.0787011557512383,0.012107870115575124,2.876719867914144,3.0,5227,0.02812320642816147,0.7859108420473307,0.20253164556962025,0.001100715465052284,0.010456796917996699,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,Carl
010913,1808,846,951,11,1.124113475177305,0.9878318584070797,0.9878318584070797,0.08296460176991151,0.012168141592920354,2.7748893805309733,2.0,5017,0.035479370141518835,0.7660398230088495,0.22511061946902655,0.0005530973451327434,0.008296460176991151,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,Carl
010922,1350,578,759,13,1.3131487889273357,0.9748148148148148,0.9748148148148148,0.06444444444444444,0.013333333333333334,2.8985185185185185,2.0,3913,0.03577817531305903,0.7888888888888889,0.20222222222222222,0.0,0.008888888888888889,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,Carl
010928,1616,840,762,14,0.9071428571428571,0.9857673267326733,0.9857673267326733,0.1150990099009901,0.01485148514851485,2.7363861386138613,2.0,4422,0.028946178199909543,0.7524752475247525,0.2370049504950495,0.0006188118811881188,0.009900990099009901,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,Carl
011019,1492,689,798,5,1.158200290275762,0.9959785522788204,0.9959785522788204,0.044906166219839144,0.010723860589812333,2.863941018766756,2.0,4273,0.023870816756377252,0.7774798927613941,0.21514745308310992,0.0,0.007372654155495978,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|types|utf8,12,Manchester,English-Manchester,Carl
011103,1574,745,827,2,1.1100671140939598,0.9783989834815756,0.9783989834815756,0.04764930114358323,0.011435832274459974,2.8119440914866582,2.0,4426,0.03321283325802079,0.770012706480305,0.22490470139771285,0.0006353240152477764,0.0044472681067344345,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|types|utf8,12,Manchester,English-Manchester,Carl
011112,1525,668,851,6,1.2739520958083832,0.9836065573770492,0.9836065573770492,0.024918032786885248,0.01639344262295082,2.856393442622951,2.0,4356,0.024334251606978878,0.7632786885245901,0.22885245901639345,0.0006557377049180328,0.007213114754098361,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,Carl
011115,1451,718,718,15,1.0,0.9855272226051,0.9855272226051,0.019297036526533425,0.00895933838731909,2.851826326671261,2.0,4138,0.033832769453842435,0.8180565127498277,0.17643004824259131,0.0013783597518952446,0.004135079255685734,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,Carl
011122,1436,683,731,22,1.0702781844802343,0.9749303621169917,0.9749303621169917,0.02576601671309192,0.009749303621169917,2.850974930362117,2.0,4094,0.0356619443087445,0.8286908077994429,0.16434540389972144,0.001392757660167131,0.005571030640668524,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,Carl
011025,1526,541,900,85,1.6635859519408502,0.8958060288335518,0.8958060288335518,0.037352555701179554,0.0163826998689384,2.36435124508519,1.0,3608,0.0582039911308204,0.7988204456094364,0.1946264744429882,0.001310615989515072,0.005242463958060288,begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,16,Manchester,English-Manchester,Dominic
011100,1538,557,850,131,1.5260323159784561,0.8881664499349805,0.8881664499349805,0.02990897269180754,0.027308192457737322,2.3745123537061117,1.0,3652,0.05366922234392114,0.8302990897269181,0.1671001300390117,0.0013003901170351106,0.0013003901170351106,begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,16,Manchester,English-Manchester,Dominic
011117,1760,642,1054,64,1.6417445482866044,0.9096590909090909,0.9096590909090909,0.026704545454545453,0.016477272727272726,2.459090909090909,1.0,4328,0.04205175600739371,0.8028409090909091,0.17897727272727273,0.0,0.01818181818181818,begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,16,Manchester,English-Manchester,Dominic
011124,1873,695,1131,47,1.6273381294964029,0.9236518953550453,0.9236518953550453,0.02829684997330486,0.013881473571809931,2.4741057127602777,2.0,4634,0.04121709106603366,0.799786438868126,0.18793379604911906,0.0010678056593699946,0.011211959423384944,begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,16,Manchester,English-Manchester,Dominic
020007,1821,573,1227,21,2.141361256544503,0.9500274574409665,0.9500274574409665,0.023064250411861616,0.018121911037891267,2.5804503020318506,2.0,4699,0.03681634390295808,0.7732015376166941,0.21801208127402527,0.0016474464579901153,0.007138934651290499,begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,16,Manchester,English-Manchester,Dominic
020021,2079,688,1263,128,1.8357558139534884,0.9355459355459356,0.9355459355459356,0.03318903318903319,0.024531024531024532,2.521885521885522,2.0,5243,0.035094411596414264,0.7869167869167869,0.19817219817219817,0.001443001443001443,0.013468013468013467,begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,16,Manchester,English-Manchester,Dominic
020028,1582,545,958,79,1.7577981651376147,0.9209860935524652,0.9209860935524652,0.041719342604298354,0.012010113780025285,2.5733249051833123,2.0,4071,0.04986489805944486,0.8015170670037927,0.18647281921618206,0.0025284450063211127,0.009481668773704172,begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,16,Manchester,English-Manchester,Dominic
020111,1889,706,1100,83,1.5580736543909348,0.9242985706723134,0.9242985706723134,0.03864478560084701,0.010058231868713605,2.640021175224987,2.0,4987,0.04932825345899338,0.8141874007411328,0.17310746426680784,0.0005293806246691371,0.012175754367390153,begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,16,Manchester,English-Manchester,Dominic
020119,1862,749,1083,30,1.4459279038718291,0.9505907626208379,0.9505907626208379,0.025241675617615467,0.02685284640171858,2.588077336197637,2.0,4819,0.037144635816559454,0.8614393125671321,0.12352309344790548,0.0005370569280343716,0.014500537056928034,begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,16,Manchester,English-Manchester,Dominic
020126,947,324,616,7,1.9012345679012346,0.9271383315733897,0.9271383315733897,0.021119324181626188,0.009503695881731784,2.7180570221752904,2.0,2574,0.040015540015540016,0.7307286166842661,0.2565997888067582,0.0021119324181626186,0.010559662090813094,begin|comment|date|end|id|languages|location|media|participants|pid|situation|time_duration|time_start|types|utf8|warning,16,Manchester,English-Manchester,Dominic
011127,1925,607,1231,87,2.028006589785832,0.9511688311688312,0.9511688311688312,0.017662337662337664,0.027532467532467533,2.7049350649350647,2.0,5207,0.026502784712886498,0.6851948051948052,0.29818181818181816,0.0,0.016623376623376623,begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,16,Manchester,English-Manchester,Gail
020005,1759,606,1079,74,1.7805280528052805,0.9636156907333713,0.9636156907333713,0.013075611142694713,0.012507106310403639,2.665150653780557,2.0,4688,0.033063139931740614,0.6844798180784537,0.29960204661739626,0.0,0.015918135304150087,begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,16,Manchester,English-Manchester,Gail
020019,1632,561,1029,42,1.8342245989304813,0.9650735294117647,0.9650735294117647,0.017769607843137254,0.02144607843137255,2.735294117647059,2.0,4464,0.02800179211469534,0.6531862745098039,0.32965686274509803,0.0,0.01715686274509804,begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,16,Manchester,English-Manchester,Gail
020025,1432,595,738,99,1.2403361344537815,0.9490223463687151,0.9490223463687151,0.02164804469273743,0.009776536312849162,2.6822625698324023,2.0,3841,0.04478000520697735,0.7192737430167597,0.26606145251396646,0.0,0.014664804469273743,begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,16,Manchester,English-Manchester,Gail
020108,1486,497,914,75,1.8390342052313884,0.9401076716016151,0.9401076716016151,0.020188425302826378,0.01278600269179004,2.981157469717362,2.0,4430,0.03431151241534989,0.6951547779273217,0.29004037685060563,0.0006729475100942127,0.014131897711978465,begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,16,Manchester,English-Manchester,Gail
020115,1391,547,817,27,1.493601462522852,0.9496764917325665,0.9496764917325665,0.018691588785046728,0.010064701653486701,2.7462257368799423,2.0,3820,0.03507853403141361,0.7440690150970525,0.2437095614665708,0.002156721782890007,0.010064701653486701,begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,16,Manchester,English-Manchester,Gail
020205,1622,574,972,76,1.6933797909407666,0.9112207151664612,0.9112207151664612,0.02096177558569667,0.004932182490752158,3.0018495684340323,2.0,4869,0.04271924419798727,0.718249075215783,0.27065351418002465,0.0,0.011097410604192354,begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8|warning,17,Manchester,English-Manchester,Gail
020212,1621,609,924,88,1.5172413793103448,0.9568167797655768,0.9568167797655768,0.01727328809376928,0.006785934608266502,2.983960518198643,2.0,4837,0.0262559437667976,0.7038864898210981,0.283775447254781,0.0,0.012338062924120914,begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,16,Manchester,English-Manchester,Gail
020226,1753,608,1052,93,1.730263157894737,0.9355390758699372,0.9355390758699372,0.01825442099258414,0.009697661152310326,3.114090131203651,2.0,5459,0.031873969591500274,0.6953793496862521,0.28978893325727323,0.0,0.014831717056474614,begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,16,Manchester,English-Manchester,Gail
020303,1253,454,739,60,1.6277533039647578,0.9433359936153233,0.9433359936153233,0.023942537909018357,0.0039904229848363925,2.905826017557861,2.0,3641,0.030211480362537766,0.6775738228252195,0.30965682362330404,0.0007980845969672786,0.011971268954509178,begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,16,Manchester,English-Manchester,Gail
011101,1327,342,859,126,2.5116959064327484,0.8997739261492087,0.8997739261492087,0.22758100979653353,0.02110022607385079,2.592313489073097,1.0,3440,0.04244186046511628,0.6865109269027883,0.29540316503391106,0.006028636021100226,0.012057272042200452,activities|begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8|warning,18,Manchester,English-Manchester,Joel
011111,1523,411,893,219,2.172749391727494,0.9139855548260013,0.9139855548260013,0.2035456336178595,0.040709126723571895,2.500984898227183,1.0,3809,0.03964295090574954,0.7281680892974393,0.2560735390676297,0.0026263952724885093,0.013131976362442548,activities|begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8|warning,18,Manchester,English-Manchester,Joel
011122,1819,563,1067,189,1.8952042628774424,0.9153380978559648,0.9153380978559648,0.17921935129191863,0.04178119846069269,2.6987355689939525,2.0,4909,0.03911183540435934,0.7058823529411765,0.28312259483232544,0.0016492578339747114,0.009345794392523364,activities|begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,17,Manchester,English-Manchester,Joel
011129,1802,514,1091,197,2.122568093385214,0.9150943396226415,0.9150943396226415,0.18035516093229745,0.026637069922308545,2.8551609322974474,2.0,5145,0.03595724003887269,0.6742508324084351,0.30244173140954494,0.0022197558268590455,0.021087680355160933,activities|begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,17,Manchester,English-Manchester,Joel
020012,1500,482,932,86,1.933609958506224,0.9,0.9,0.17866666666666667,0.034,2.7866666666666666,2.0,4180,0.0361244019138756,0.6966666666666667,0.2826666666666667,0.0,0.020666666666666667,activities|begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,17,Manchester,English-Manchester,Joel
020026,1424,411,892,121,2.170316301703163,0.9143258426966292,0.9143258426966292,0.14957865168539325,0.019662921348314606,2.8342696629213484,2.0,4036,0.03221010901883053,0.6931179775280899,0.29002808988764045,0.002106741573033708,0.014747191011235955,activities|begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,17,Manchester,English-Manchester,Joel
020103,1696,670,906,120,1.3522388059701493,0.8248820754716981,0.8248820754716981,0.07724056603773585,0.021816037735849055,2.3702830188679247,1.0,4020,0.07462686567164178,0.7747641509433962,0.20224056603773585,0.0005896226415094339,0.02240566037735849,begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8|warning,17,Manchester,English-Manchester,Joel
020110,1158,295,573,290,1.9423728813559322,0.9093264248704663,0.9093264248704663,0.08721934369602763,0.02158894645941278,2.969775474956822,2.0,3439,0.03460308229136377,0.7288428324697754,0.26252158894645944,0.0,0.008635578583765112,activities|begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,17,Manchester,English-Manchester,Joel
020123,1873,678,1025,170,1.5117994100294985,0.9167111585691404,0.9167111585691404,0.04217832354511479,0.02616123865456487,2.627335824879872,2.0,4921,0.03759398496240601,0.7495995728777363,0.22904431393486385,0.0,0.021356113187399894,begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,16,Manchester,English-Manchester,Joel
020207,1345,443,885,17,1.997742663656885,0.9509293680297398,0.9509293680297398,0.06022304832713755,0.011895910780669145,3.1568773234200744,2.0,4246,0.0287329251059821,0.6713754646840149,0.31970260223048325,0.0,0.008921933085501859,activities|begin|comment|date|end|id|languages|lazy_gem|location|media|participants|pid|situation|time_duration|time_start|types|utf8,17,Manchester,English-Manchester,Joel
011115,1386,603,767,16,1.2719734660033168,0.9747474747474747,0.9747474747474747,0.031024531024531024,0.04401154401154401,2.782828282828283,2.0,3857,0.025149079595540576,0.8564213564213564,0.1370851370851371,0.001443001443001443,0.005050505050505051,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,John
011129,1276,438,785,53,1.7922374429223744,0.9866771159874608,0.9866771159874608,0.02115987460815047,0.0438871473354232,3.158307210031348,2.0,4030,0.022084367245657568,0.8424764890282131,0.1481191222570533,0.0,0.009404388714733543,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,John
020013,1336,471,856,9,1.8174097664543525,0.9767964071856288,0.9767964071856288,0.02844311377245509,0.030688622754491017,3.158682634730539,2.0,4220,0.01872037914691943,0.8158682634730539,0.17589820359281438,0.0,0.008233532934131737,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,John
020018,1166,467,649,50,1.3897216274089936,0.9699828473413379,0.9699828473413379,0.036020583190394515,0.030017152658662092,3.079759862778731,2.0,3591,0.03313840155945419,0.823327615780446,0.16981132075471697,0.0,0.00686106346483705,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,John
020026,1239,525,701,13,1.3352380952380953,0.9741727199354318,0.9741727199354318,0.016142050040355124,0.042776432606941084,2.7610976594027443,2.0,3421,0.02104647763811751,0.8434221146085553,0.1509281678773204,0.0,0.005649717514124294,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|types|utf8,12,Manchester,English-Manchester,John
020102,1174,465,479,230,1.0301075268817204,0.9735945485519591,0.9735945485519591,0.01192504258943782,0.03577512776831346,3.1737649063032367,2.0,3726,0.033816425120772944,0.803236797274276,0.19420783645655879,0.0,0.002555366269165247,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,John
020117,1089,441,598,50,1.3560090702947847,0.9742883379247016,0.9742883379247016,0.017447199265381085,0.04591368227731864,3.155188246097337,3.0,3436,0.0459837019790454,0.8218549127640037,0.17355371900826447,0.0,0.004591368227731864,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,John
020124,1126,455,590,81,1.2967032967032968,0.9769094138543517,0.9769094138543517,0.015985790408525755,0.041740674955595025,3.0825932504440496,2.0,3471,0.0316911552866609,0.8232682060390764,0.16962699822380106,0.0,0.007104795737122558,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,John
020208,1173,384,543,246,1.4140625,0.9735720375106565,0.9735720375106565,0.017050298380221655,0.030690537084398978,3.175618073316283,2.0,3725,0.02174496644295302,0.7749360613810742,0.21909633418584826,0.0,0.005967604433077579,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,John
